run, name, edit distance, time(ms), memory_KB, file1, file2
9, Dinámico, 0, 16.0376, 34728, files/test1.txt, files/test1.txt
10, Dinámico, 0, 16.1475, 34680, files/test1.txt, files/test1.txt
11, Dinámico, 0, 16.0505, 34692, files/test1.txt, files/test1.txt
12, Dinámico, 0, 16.0929, 34692, files/test1.txt, files/test1.txt
13, Dinámico, 0, 15.9953, 34648, files/test1.txt, files/test1.txt
14, Dinámico, 0, 16.002, 34716, files/test1.txt, files/test1.txt
15, Dinámico, 0, 15.6934, 34724, files/test1.txt, files/test1.txt
16, Dinámico, 0, 16.2982, 34728, files/test1.txt, files/test1.txt
17, Dinámico, 0, 15.7829, 34724, files/test1.txt, files/test1.txt
18, Dinámico, 0, 15.7057, 34720, files/test1.txt, files/test1.txt
19, Dinámico, 0, 16.1816, 34680, files/test1.txt, files/test1.txt
20, Dinámico, 0, 16.038, 34724, files/test1.txt, files/test1.txt
21, Dinámico, 0, 16.0364, 34720, files/test1.txt, files/test1.txt
22, Dinámico, 0, 16.0232, 34692, files/test1.txt, files/test1.txt
23, Dinámico, 0, 16.0354, 34652, files/test1.txt, files/test1.txt
24, Dinámico, 0, 15.7045, 34728, files/test1.txt, files/test1.txt
25, Dinámico, 0, 15.6776, 34692, files/test1.txt, files/test1.txt
26, Dinámico, 0, 15.757, 34696, files/test1.txt, files/test1.txt
27, Dinámico, 0, 15.7319, 34720, files/test1.txt, files/test1.txt
28, Dinámico, 0, 15.7391, 34676, files/test1.txt, files/test1.txt
29, Dinámico, 0, 15.7074, 34728, files/test1.txt, files/test1.txt
30, Dinámico, 0, 15.7279, 34692, files/test1.txt, files/test1.txt
1, Dinámico, 3672, 32.0249, 66088, files/test1.txt, files/test2.txt
2, Dinámico, 3672, 31.743, 66088, files/test1.txt, files/test2.txt
3, Dinámico, 3672, 32.4704, 66084, files/test1.txt, files/test2.txt
4, Dinámico, 3672, 32.2187, 66080, files/test1.txt, files/test2.txt
5, Dinámico, 3672, 32.2645, 66032, files/test1.txt, files/test2.txt
6, Dinámico, 3672, 32.7945, 66052, files/test1.txt, files/test2.txt
7, Dinámico, 3672, 32.0925, 66012, files/test1.txt, files/test2.txt
8, Dinámico, 3672, 32.5559, 66088, files/test1.txt, files/test2.txt
9, Dinámico, 3672, 32.6763, 66088, files/test1.txt, files/test2.txt
10, Dinámico, 3672, 32.0097, 66088, files/test1.txt, files/test2.txt
11, Dinámico, 3672, 32.3516, 66088, files/test1.txt, files/test2.txt
12, Dinámico, 3672, 31.9804, 66032, files/test1.txt, files/test2.txt
13, Dinámico, 3672, 32.5669, 66052, files/test1.txt, files/test2.txt
14, Dinámico, 3672, 32.7185, 66052, files/test1.txt, files/test2.txt
15, Dinámico, 3672, 32.5699, 66036, files/test1.txt, files/test2.txt
16, Dinámico, 3672, 32.7323, 66040, files/test1.txt, files/test2.txt
17, Dinámico, 3672, 31.9066, 66088, files/test1.txt, files/test2.txt
18, Dinámico, 3672, 33.4294, 66036, files/test1.txt, files/test2.txt
19, Dinámico, 3672, 32.6969, 66088, files/test1.txt, files/test2.txt
20, Dinámico, 3672, 32.5443, 66088, files/test1.txt, files/test2.txt
21, Dinámico, 3672, 32.6703, 66088, files/test1.txt, files/test2.txt
22, Dinámico, 3672, 32.2057, 66052, files/test1.txt, files/test2.txt
23, Dinámico, 3672, 32.833, 66052, files/test1.txt, files/test2.txt
24, Dinámico, 3672, 32.9162, 66036, files/test1.txt, files/test2.txt
25, Dinámico, 3672, 32.5941, 66088, files/test1.txt, files/test2.txt
26, Dinámico, 3672, 33.4858, 66080, files/test1.txt, files/test2.txt
27, Dinámico, 3672, 32.8613, 66036, files/test1.txt, files/test2.txt
28, Dinámico, 3672, 32.4788, 66080, files/test1.txt, files/test2.txt
29, Dinámico, 3672, 31.6584, 66052, files/test1.txt, files/test2.txt
30, Dinámico, 3672, 32.1358, 66084, files/test1.txt, files/test2.txt
1, Dinámico, 7056, 65.067, 128644, files/test1.txt, files/test3.txt
2, Dinámico, 7056, 67.3349, 128680, files/test1.txt, files/test3.txt
3, Dinámico, 7056, 63.8522, 128644, files/test1.txt, files/test3.txt
4, Dinámico, 7056, 64.9676, 128680, files/test1.txt, files/test3.txt
5, Dinámico, 7056, 65.2844, 128644, files/test1.txt, files/test3.txt
6, Dinámico, 7056, 64.6387, 128640, files/test1.txt, files/test3.txt
7, Dinámico, 7056, 65.1213, 128680, files/test1.txt, files/test3.txt
8, Dinámico, 7056, 64.7721, 128680, files/test1.txt, files/test3.txt
9, Dinámico, 7056, 66.7362, 128680, files/test1.txt, files/test3.txt
10, Dinámico, 7056, 64.528, 128644, files/test1.txt, files/test3.txt
11, Dinámico, 7056, 64.7908, 128624, files/test1.txt, files/test3.txt
12, Dinámico, 7056, 64.9423, 128656, files/test1.txt, files/test3.txt
13, Dinámico, 7056, 64.0868, 128680, files/test1.txt, files/test3.txt
14, Dinámico, 7056, 63.8569, 128672, files/test1.txt, files/test3.txt
15, Dinámico, 7056, 65.0791, 128644, files/test1.txt, files/test3.txt
16, Dinámico, 7056, 64.9821, 128552, files/test1.txt, files/test3.txt
17, Dinámico, 7056, 66.3127, 128680, files/test1.txt, files/test3.txt
18, Dinámico, 7056, 64.6625, 128680, files/test1.txt, files/test3.txt
19, Dinámico, 7056, 64.4044, 128644, files/test1.txt, files/test3.txt
20, Dinámico, 7056, 64.5173, 128672, files/test1.txt, files/test3.txt
21, Dinámico, 7056, 66.7662, 128680, files/test1.txt, files/test3.txt
22, Dinámico, 7056, 65.9792, 128680, files/test1.txt, files/test3.txt
23, Dinámico, 7056, 66.5229, 128672, files/test1.txt, files/test3.txt
24, Dinámico, 7056, 64.9247, 128680, files/test1.txt, files/test3.txt
25, Dinámico, 7056, 65.2714, 128516, files/test1.txt, files/test3.txt
26, Dinámico, 7056, 64.6259, 128680, files/test1.txt, files/test3.txt
27, Dinámico, 7056, 64.5893, 128680, files/test1.txt, files/test3.txt
28, Dinámico, 7056, 64.9557, 128616, files/test1.txt, files/test3.txt
29, Dinámico, 7056, 64.7977, 128644, files/test1.txt, files/test3.txt
30, Dinámico, 7056, 64.2374, 128680, files/test1.txt, files/test3.txt
1, Dinámico, 14526, 129.394, 253736, files/test1.txt, files/test4.txt
2, Dinámico, 14526, 129.15, 253700, files/test1.txt, files/test4.txt
3, Dinámico, 14526, 129.713, 253736, files/test1.txt, files/test4.txt
4, Dinámico, 14526, 127.074, 253700, files/test1.txt, files/test4.txt
5, Dinámico, 14526, 131.096, 253700, files/test1.txt, files/test4.txt
6, Dinámico, 14526, 128.378, 253736, files/test1.txt, files/test4.txt
7, Dinámico, 14526, 128.795, 253668, files/test1.txt, files/test4.txt
8, Dinámico, 14526, 128.833, 253700, files/test1.txt, files/test4.txt
9, Dinámico, 14526, 130.382, 253688, files/test1.txt, files/test4.txt
10, Dinámico, 14526, 128.811, 253736, files/test1.txt, files/test4.txt
11, Dinámico, 14526, 127.594, 253736, files/test1.txt, files/test4.txt
12, Dinámico, 14526, 129.892, 253700, files/test1.txt, files/test4.txt
13, Dinámico, 14526, 126.91, 253700, files/test1.txt, files/test4.txt
14, Dinámico, 14526, 127.709, 253736, files/test1.txt, files/test4.txt
15, Dinámico, 14526, 129.055, 253700, files/test1.txt, files/test4.txt
16, Dinámico, 14526, 127.781, 253732, files/test1.txt, files/test4.txt
17, Dinámico, 14526, 128.244, 253680, files/test1.txt, files/test4.txt
18, Dinámico, 14526, 128.355, 253736, files/test1.txt, files/test4.txt
19, Dinámico, 14526, 126.945, 253736, files/test1.txt, files/test4.txt
20, Dinámico, 14526, 126.534, 253728, files/test1.txt, files/test4.txt
21, Dinámico, 14526, 127.626, 253700, files/test1.txt, files/test4.txt
22, Dinámico, 14526, 133.06, 253736, files/test1.txt, files/test4.txt
23, Dinámico, 14526, 127.991, 253660, files/test1.txt, files/test4.txt
24, Dinámico, 14526, 132.294, 253736, files/test1.txt, files/test4.txt
25, Dinámico, 14526, 129.227, 253736, files/test1.txt, files/test4.txt
26, Dinámico, 14526, 130.596, 253736, files/test1.txt, files/test4.txt
27, Dinámico, 14526, 129.478, 253696, files/test1.txt, files/test4.txt
28, Dinámico, 14526, 128.232, 253644, files/test1.txt, files/test4.txt
29, Dinámico, 14526, 133.963, 253736, files/test1.txt, files/test4.txt
30, Dinámico, 14526, 128.733, 253736, files/test1.txt, files/test4.txt
1, Dinámico, 30146, 270.011, 507860, files/test1.txt, files/test5.txt
2, Dinámico, 30146, 266.076, 507944, files/test1.txt, files/test5.txt
3, Dinámico, 30146, 266.6, 507912, files/test1.txt, files/test5.txt
4, Dinámico, 30146, 267.874, 507940, files/test1.txt, files/test5.txt
5, Dinámico, 30146, 266.139, 507940, files/test1.txt, files/test5.txt
6, Dinámico, 30146, 266.955, 507944, files/test1.txt, files/test5.txt
7, Dinámico, 30146, 269.313, 507908, files/test1.txt, files/test5.txt
8, Dinámico, 30146, 268.13, 507896, files/test1.txt, files/test5.txt
9, Dinámico, 30146, 270.975, 507944, files/test1.txt, files/test5.txt
10, Dinámico, 30146, 266.282, 507944, files/test1.txt, files/test5.txt
11, Dinámico, 30146, 269.533, 507908, files/test1.txt, files/test5.txt
12, Dinámico, 30146, 264.904, 507936, files/test1.txt, files/test5.txt
13, Dinámico, 30146, 265.783, 507936, files/test1.txt, files/test5.txt
14, Dinámico, 30146, 267.067, 507908, files/test1.txt, files/test5.txt
15, Dinámico, 30146, 267.883, 507896, files/test1.txt, files/test5.txt
16, Dinámico, 30146, 266.837, 507944, files/test1.txt, files/test5.txt
17, Dinámico, 30146, 269.047, 507892, files/test1.txt, files/test5.txt
18, Dinámico, 30146, 270.603, 507888, files/test1.txt, files/test5.txt
19, Dinámico, 30146, 267.671, 507944, files/test1.txt, files/test5.txt
20, Dinámico, 30146, 264.927, 507944, files/test1.txt, files/test5.txt
21, Dinámico, 30146, 269.295, 507944, files/test1.txt, files/test5.txt
22, Dinámico, 30146, 271.062, 507936, files/test1.txt, files/test5.txt
23, Dinámico, 30146, 266.909, 507940, files/test1.txt, files/test5.txt
24, Dinámico, 30146, 263.242, 507908, files/test1.txt, files/test5.txt
25, Dinámico, 30146, 262.575, 507936, files/test1.txt, files/test5.txt
26, Dinámico, 30146, 267.188, 507944, files/test1.txt, files/test5.txt
27, Dinámico, 30146, 268.923, 507908, files/test1.txt, files/test5.txt
28, Dinámico, 30146, 264.846, 507904, files/test1.txt, files/test5.txt
29, Dinámico, 30146, 272.119, 507888, files/test1.txt, files/test5.txt
30, Dinámico, 30146, 269.385, 507912, files/test1.txt, files/test5.txt
1, Dinámico, 3672, 32.2506, 66032, files/test2.txt, files/test1.txt
2, Dinámico, 3672, 31.634, 66088, files/test2.txt, files/test1.txt
3, Dinámico, 3672, 32.8494, 66088, files/test2.txt, files/test1.txt
4, Dinámico, 3672, 32.7485, 66088, files/test2.txt, files/test1.txt
5, Dinámico, 3672, 32.47, 66088, files/test2.txt, files/test1.txt
6, Dinámico, 3672, 32.3162, 66088, files/test2.txt, files/test1.txt
7, Dinámico, 3672, 32.5063, 66052, files/test2.txt, files/test1.txt
8, Dinámico, 3672, 32.1914, 66040, files/test2.txt, files/test1.txt
9, Dinámico, 3672, 33.9532, 66088, files/test2.txt, files/test1.txt
10, Dinámico, 3672, 32.5799, 66056, files/test2.txt, files/test1.txt
11, Dinámico, 3672, 32.3332, 66088, files/test2.txt, files/test1.txt
12, Dinámico, 3672, 32.419, 66052, files/test2.txt, files/test1.txt
13, Dinámico, 3672, 32.4653, 66040, files/test2.txt, files/test1.txt
14, Dinámico, 3672, 32.2254, 66088, files/test2.txt, files/test1.txt
15, Dinámico, 3672, 32.4212, 66088, files/test2.txt, files/test1.txt
16, Dinámico, 3672, 32.2096, 66052, files/test2.txt, files/test1.txt
17, Dinámico, 3672, 32.6693, 66088, files/test2.txt, files/test1.txt
18, Dinámico, 3672, 32.6935, 65952, files/test2.txt, files/test1.txt
19, Dinámico, 3672, 31.7561, 66084, files/test2.txt, files/test1.txt
20, Dinámico, 3672, 32.7647, 66052, files/test2.txt, files/test1.txt
21, Dinámico, 3672, 32.082, 66052, files/test2.txt, files/test1.txt
22, Dinámico, 3672, 32.3872, 66048, files/test2.txt, files/test1.txt
23, Dinámico, 3672, 32.2458, 66088, files/test2.txt, files/test1.txt
24, Dinámico, 3672, 32.4379, 66052, files/test2.txt, files/test1.txt
25, Dinámico, 3672, 31.9631, 66080, files/test2.txt, files/test1.txt
26, Dinámico, 3672, 32.2338, 66032, files/test2.txt, files/test1.txt
27, Dinámico, 3672, 32.1898, 66052, files/test2.txt, files/test1.txt
28, Dinámico, 3672, 32.3248, 66088, files/test2.txt, files/test1.txt
29, Dinámico, 3672, 32.0316, 66084, files/test2.txt, files/test1.txt
30, Dinámico, 3672, 32.1948, 66056, files/test2.txt, files/test1.txt
1, Dinámico, 0, 64.9332, 128644, files/test2.txt, files/test2.txt
2, Dinámico, 0, 65.7761, 128672, files/test2.txt, files/test2.txt
3, Dinámico, 0, 65.6031, 128644, files/test2.txt, files/test2.txt
4, Dinámico, 0, 65.4192, 128680, files/test2.txt, files/test2.txt
5, Dinámico, 0, 64.54, 128680, files/test2.txt, files/test2.txt
6, Dinámico, 0, 64.4568, 128680, files/test2.txt, files/test2.txt
7, Dinámico, 0, 65.2384, 128672, files/test2.txt, files/test2.txt
8, Dinámico, 0, 65.4333, 128632, files/test2.txt, files/test2.txt
9, Dinámico, 0, 64.6217, 128680, files/test2.txt, files/test2.txt
10, Dinámico, 0, 64.5742, 128680, files/test2.txt, files/test2.txt
11, Dinámico, 0, 64.3569, 128648, files/test2.txt, files/test2.txt
12, Dinámico, 0, 65.3117, 128544, files/test2.txt, files/test2.txt
13, Dinámico, 0, 64.1716, 128644, files/test2.txt, files/test2.txt
14, Dinámico, 0, 65.138, 128680, files/test2.txt, files/test2.txt
15, Dinámico, 0, 64.8458, 128496, files/test2.txt, files/test2.txt
16, Dinámico, 0, 64.7268, 128644, files/test2.txt, files/test2.txt
17, Dinámico, 0, 64.7413, 128628, files/test2.txt, files/test2.txt
18, Dinámico, 0, 65.0405, 128680, files/test2.txt, files/test2.txt
19, Dinámico, 0, 64.3917, 128644, files/test2.txt, files/test2.txt
20, Dinámico, 0, 64.6176, 128628, files/test2.txt, files/test2.txt
21, Dinámico, 0, 64.9233, 128680, files/test2.txt, files/test2.txt
22, Dinámico, 0, 64.0186, 128680, files/test2.txt, files/test2.txt
23, Dinámico, 0, 64.0645, 128680, files/test2.txt, files/test2.txt
24, Dinámico, 0, 65.4744, 128628, files/test2.txt, files/test2.txt
25, Dinámico, 0, 65.0292, 128680, files/test2.txt, files/test2.txt
26, Dinámico, 0, 64.3562, 128680, files/test2.txt, files/test2.txt
27, Dinámico, 0, 64.7916, 128680, files/test2.txt, files/test2.txt
28, Dinámico, 0, 64.9182, 128672, files/test2.txt, files/test2.txt
29, Dinámico, 0, 64.1436, 128672, files/test2.txt, files/test2.txt
30, Dinámico, 0, 65.0616, 128680, files/test2.txt, files/test2.txt
1, Dinámico, 7376, 128.978, 253700, files/test2.txt, files/test3.txt
2, Dinámico, 7376, 128.422, 253700, files/test2.txt, files/test3.txt
3, Dinámico, 7376, 129.152, 253700, files/test2.txt, files/test3.txt
4, Dinámico, 7376, 129.786, 253736, files/test2.txt, files/test3.txt
5, Dinámico, 7376, 129.171, 253652, files/test2.txt, files/test3.txt
6, Dinámico, 7376, 128.664, 253732, files/test2.txt, files/test3.txt
7, Dinámico, 7376, 133.053, 253736, files/test2.txt, files/test3.txt
8, Dinámico, 7376, 129.544, 253688, files/test2.txt, files/test3.txt
9, Dinámico, 7376, 129.871, 253736, files/test2.txt, files/test3.txt
10, Dinámico, 7376, 130.106, 253684, files/test2.txt, files/test3.txt
11, Dinámico, 7376, 128.445, 253680, files/test2.txt, files/test3.txt
12, Dinámico, 7376, 129.032, 253736, files/test2.txt, files/test3.txt
13, Dinámico, 7376, 130.243, 253696, files/test2.txt, files/test3.txt
14, Dinámico, 7376, 131.241, 253736, files/test2.txt, files/test3.txt
15, Dinámico, 7376, 132.685, 253684, files/test2.txt, files/test3.txt
16, Dinámico, 7376, 128.852, 253688, files/test2.txt, files/test3.txt
17, Dinámico, 7376, 129.694, 253736, files/test2.txt, files/test3.txt
18, Dinámico, 7376, 130.588, 253700, files/test2.txt, files/test3.txt
19, Dinámico, 7376, 129.959, 253736, files/test2.txt, files/test3.txt
20, Dinámico, 7376, 130.163, 253728, files/test2.txt, files/test3.txt
21, Dinámico, 7376, 132.813, 253736, files/test2.txt, files/test3.txt
22, Dinámico, 7376, 128.072, 253736, files/test2.txt, files/test3.txt
23, Dinámico, 7376, 127.198, 253572, files/test2.txt, files/test3.txt
24, Dinámico, 7376, 129.368, 253684, files/test2.txt, files/test3.txt
25, Dinámico, 7376, 129.59, 253732, files/test2.txt, files/test3.txt
26, Dinámico, 7376, 131.031, 253736, files/test2.txt, files/test3.txt
27, Dinámico, 7376, 129.442, 253688, files/test2.txt, files/test3.txt
28, Dinámico, 7376, 129.417, 253736, files/test2.txt, files/test3.txt
29, Dinámico, 7376, 130.235, 253736, files/test2.txt, files/test3.txt
30, Dinámico, 7376, 129.827, 253684, files/test2.txt, files/test3.txt
1, Dinámico, 14110, 264.379, 503800, files/test2.txt, files/test4.txt
2, Dinámico, 14110, 263.237, 503844, files/test2.txt, files/test4.txt
3, Dinámico, 14110, 263.645, 503840, files/test2.txt, files/test4.txt
4, Dinámico, 14110, 264.066, 503848, files/test2.txt, files/test4.txt
5, Dinámico, 14110, 262.226, 503848, files/test2.txt, files/test4.txt
6, Dinámico, 14110, 263.139, 503792, files/test2.txt, files/test4.txt
7, Dinámico, 14110, 261.913, 503816, files/test2.txt, files/test4.txt
8, Dinámico, 14110, 258.483, 503848, files/test2.txt, files/test4.txt
9, Dinámico, 14110, 261.737, 503800, files/test2.txt, files/test4.txt
10, Dinámico, 14110, 259.666, 503848, files/test2.txt, files/test4.txt
11, Dinámico, 14110, 260.628, 503848, files/test2.txt, files/test4.txt
12, Dinámico, 14110, 259.849, 503720, files/test2.txt, files/test4.txt
13, Dinámico, 14110, 261.419, 503848, files/test2.txt, files/test4.txt
14, Dinámico, 14110, 258.181, 503812, files/test2.txt, files/test4.txt
15, Dinámico, 14110, 258.933, 503812, files/test2.txt, files/test4.txt
16, Dinámico, 14110, 260.088, 503840, files/test2.txt, files/test4.txt
17, Dinámico, 14110, 258.979, 503840, files/test2.txt, files/test4.txt
18, Dinámico, 14110, 261.921, 503840, files/test2.txt, files/test4.txt
19, Dinámico, 14110, 257.623, 503792, files/test2.txt, files/test4.txt
20, Dinámico, 14110, 257.309, 503848, files/test2.txt, files/test4.txt
21, Dinámico, 14110, 258.939, 503848, files/test2.txt, files/test4.txt
22, Dinámico, 14110, 258.637, 503848, files/test2.txt, files/test4.txt
23, Dinámico, 14110, 258.235, 503848, files/test2.txt, files/test4.txt
24, Dinámico, 14110, 261.493, 503812, files/test2.txt, files/test4.txt
25, Dinámico, 14110, 261.841, 503800, files/test2.txt, files/test4.txt
26, Dinámico, 14110, 259.284, 503848, files/test2.txt, files/test4.txt
27, Dinámico, 14110, 261.465, 503808, files/test2.txt, files/test4.txt
28, Dinámico, 14110, 259.394, 503848, files/test2.txt, files/test4.txt
29, Dinámico, 14110, 260.059, 503840, files/test2.txt, files/test4.txt
30, Dinámico, 14110, 263.486, 503796, files/test2.txt, files/test4.txt
1, Dinámico, 29038, 533.793, 1012128, files/test2.txt, files/test5.txt
2, Dinámico, 29038, 535.078, 1012008, files/test2.txt, files/test5.txt
3, Dinámico, 29038, 537.229, 1012100, files/test2.txt, files/test5.txt
4, Dinámico, 29038, 537.957, 1012136, files/test2.txt, files/test5.txt
5, Dinámico, 29038, 541.733, 1012100, files/test2.txt, files/test5.txt
6, Dinámico, 29038, 538.424, 1012136, files/test2.txt, files/test5.txt
7, Dinámico, 29038, 534.954, 1012132, files/test2.txt, files/test5.txt
8, Dinámico, 29038, 536.596, 1012136, files/test2.txt, files/test5.txt
9, Dinámico, 29038, 537.379, 1012088, files/test2.txt, files/test5.txt
10, Dinámico, 29038, 538.043, 1012136, files/test2.txt, files/test5.txt
11, Dinámico, 29038, 535.559, 1011996, files/test2.txt, files/test5.txt
12, Dinámico, 29038, 545.011, 1012136, files/test2.txt, files/test5.txt
13, Dinámico, 29038, 543.148, 1012136, files/test2.txt, files/test5.txt
14, Dinámico, 29038, 540.567, 1012132, files/test2.txt, files/test5.txt
15, Dinámico, 29038, 540.1, 1012136, files/test2.txt, files/test5.txt
16, Dinámico, 29038, 537.912, 1012136, files/test2.txt, files/test5.txt
17, Dinámico, 29038, 538.988, 1012100, files/test2.txt, files/test5.txt
18, Dinámico, 29038, 540.074, 1012136, files/test2.txt, files/test5.txt
19, Dinámico, 29038, 538.435, 1012080, files/test2.txt, files/test5.txt
20, Dinámico, 29038, 542.108, 1012132, files/test2.txt, files/test5.txt
21, Dinámico, 29038, 538.926, 1012088, files/test2.txt, files/test5.txt
22, Dinámico, 29038, 530.899, 1012136, files/test2.txt, files/test5.txt
23, Dinámico, 29038, 529.527, 1012120, files/test2.txt, files/test5.txt
24, Dinámico, 29038, 532.874, 1012008, files/test2.txt, files/test5.txt
25, Dinámico, 29038, 531.78, 1012100, files/test2.txt, files/test5.txt
26, Dinámico, 29038, 534.39, 1012136, files/test2.txt, files/test5.txt
27, Dinámico, 29038, 539.448, 1012100, files/test2.txt, files/test5.txt
28, Dinámico, 29038, 538.765, 1012136, files/test2.txt, files/test5.txt
29, Dinámico, 29038, 540.206, 1012136, files/test2.txt, files/test5.txt
30, Dinámico, 29038, 541.764, 1012136, files/test2.txt, files/test5.txt
1, Dinámico, 7056, 63.0835, 128768, files/test3.txt, files/test1.txt
2, Dinámico, 7056, 63.9098, 128808, files/test3.txt, files/test1.txt
3, Dinámico, 7056, 64.8768, 128760, files/test3.txt, files/test1.txt
4, Dinámico, 7056, 65.0307, 128772, files/test3.txt, files/test1.txt
5, Dinámico, 7056, 63.8107, 128808, files/test3.txt, files/test1.txt
6, Dinámico, 7056, 63.9352, 128772, files/test3.txt, files/test1.txt
7, Dinámico, 7056, 63.0429, 128808, files/test3.txt, files/test1.txt
8, Dinámico, 7056, 63.8321, 128772, files/test3.txt, files/test1.txt
9, Dinámico, 7056, 63.9316, 128808, files/test3.txt, files/test1.txt
10, Dinámico, 7056, 63.4796, 128760, files/test3.txt, files/test1.txt
11, Dinámico, 7056, 63.2431, 128800, files/test3.txt, files/test1.txt
12, Dinámico, 7056, 63.9295, 128808, files/test3.txt, files/test1.txt
13, Dinámico, 7056, 64.0601, 128808, files/test3.txt, files/test1.txt
14, Dinámico, 7056, 63.3966, 128772, files/test3.txt, files/test1.txt
15, Dinámico, 7056, 63.4092, 128808, files/test3.txt, files/test1.txt
16, Dinámico, 7056, 64.6409, 128800, files/test3.txt, files/test1.txt
17, Dinámico, 7056, 63.4544, 128776, files/test3.txt, files/test1.txt
18, Dinámico, 7056, 64.0707, 128808, files/test3.txt, files/test1.txt
19, Dinámico, 7056, 63.4545, 128808, files/test3.txt, files/test1.txt
20, Dinámico, 7056, 62.8386, 128808, files/test3.txt, files/test1.txt
21, Dinámico, 7056, 63.872, 128808, files/test3.txt, files/test1.txt
22, Dinámico, 7056, 63.5626, 128804, files/test3.txt, files/test1.txt
23, Dinámico, 7056, 63.6849, 128808, files/test3.txt, files/test1.txt
24, Dinámico, 7056, 63.9833, 128800, files/test3.txt, files/test1.txt
25, Dinámico, 7056, 63.4205, 128808, files/test3.txt, files/test1.txt
26, Dinámico, 7056, 63.6399, 128804, files/test3.txt, files/test1.txt
27, Dinámico, 7056, 63.3101, 128768, files/test3.txt, files/test1.txt
28, Dinámico, 7056, 62.3811, 128804, files/test3.txt, files/test1.txt
29, Dinámico, 7056, 63.6202, 128808, files/test3.txt, files/test1.txt
30, Dinámico, 7056, 64.0755, 128808, files/test3.txt, files/test1.txt
1, Dinámico, 7376, 130.773, 253696, files/test3.txt, files/test2.txt
2, Dinámico, 7376, 126.956, 253704, files/test3.txt, files/test2.txt
3, Dinámico, 7376, 129.538, 253736, files/test3.txt, files/test2.txt
4, Dinámico, 7376, 127.886, 253684, files/test3.txt, files/test2.txt
5, Dinámico, 7376, 125.61, 253736, files/test3.txt, files/test2.txt
6, Dinámico, 7376, 126.145, 253696, files/test3.txt, files/test2.txt
7, Dinámico, 7376, 127.127, 253684, files/test3.txt, files/test2.txt
8, Dinámico, 7376, 127.062, 253704, files/test3.txt, files/test2.txt
9, Dinámico, 7376, 127.696, 253736, files/test3.txt, files/test2.txt
10, Dinámico, 7376, 127.483, 253736, files/test3.txt, files/test2.txt
11, Dinámico, 7376, 126.402, 253736, files/test3.txt, files/test2.txt
12, Dinámico, 7376, 125.312, 253736, files/test3.txt, files/test2.txt
13, Dinámico, 7376, 127.421, 253728, files/test3.txt, files/test2.txt
14, Dinámico, 7376, 125.059, 253736, files/test3.txt, files/test2.txt
15, Dinámico, 7376, 124.985, 253736, files/test3.txt, files/test2.txt
16, Dinámico, 7376, 127.364, 253688, files/test3.txt, files/test2.txt
17, Dinámico, 7376, 124.931, 253704, files/test3.txt, files/test2.txt
18, Dinámico, 7376, 125.858, 253736, files/test3.txt, files/test2.txt
19, Dinámico, 7376, 128.676, 253736, files/test3.txt, files/test2.txt
20, Dinámico, 7376, 126.997, 253736, files/test3.txt, files/test2.txt
21, Dinámico, 7376, 126.917, 253732, files/test3.txt, files/test2.txt
22, Dinámico, 7376, 127.777, 253736, files/test3.txt, files/test2.txt
23, Dinámico, 7376, 126.601, 253736, files/test3.txt, files/test2.txt
24, Dinámico, 7376, 127.375, 253736, files/test3.txt, files/test2.txt
25, Dinámico, 7376, 127.92, 253736, files/test3.txt, files/test2.txt
26, Dinámico, 7376, 125.746, 253736, files/test3.txt, files/test2.txt
27, Dinámico, 7376, 127.994, 253688, files/test3.txt, files/test2.txt
28, Dinámico, 7376, 127.13, 253728, files/test3.txt, files/test2.txt
29, Dinámico, 7376, 128.043, 253736, files/test3.txt, files/test2.txt
30, Dinámico, 7376, 124.621, 253728, files/test3.txt, files/test2.txt
1, Dinámico, 0, 261.097, 503848, files/test3.txt, files/test3.txt
2, Dinámico, 0, 262.578, 503844, files/test3.txt, files/test3.txt
3, Dinámico, 0, 262.674, 503848, files/test3.txt, files/test3.txt
4, Dinámico, 0, 265.786, 503800, files/test3.txt, files/test3.txt
5, Dinámico, 0, 262.503, 503848, files/test3.txt, files/test3.txt
6, Dinámico, 0, 258.344, 503848, files/test3.txt, files/test3.txt
7, Dinámico, 0, 259.075, 503848, files/test3.txt, files/test3.txt
8, Dinámico, 0, 261.362, 503816, files/test3.txt, files/test3.txt
9, Dinámico, 0, 262.909, 503836, files/test3.txt, files/test3.txt
10, Dinámico, 0, 258.629, 503840, files/test3.txt, files/test3.txt
11, Dinámico, 0, 262.065, 503848, files/test3.txt, files/test3.txt
12, Dinámico, 0, 257.774, 503812, files/test3.txt, files/test3.txt
13, Dinámico, 0, 257.832, 503840, files/test3.txt, files/test3.txt
14, Dinámico, 0, 258.541, 503812, files/test3.txt, files/test3.txt
15, Dinámico, 0, 257.503, 503840, files/test3.txt, files/test3.txt
16, Dinámico, 0, 260.534, 503812, files/test3.txt, files/test3.txt
17, Dinámico, 0, 256.359, 503812, files/test3.txt, files/test3.txt
18, Dinámico, 0, 259.871, 503848, files/test3.txt, files/test3.txt
19, Dinámico, 0, 262.933, 503800, files/test3.txt, files/test3.txt
20, Dinámico, 0, 262.723, 503800, files/test3.txt, files/test3.txt
21, Dinámico, 0, 258.637, 503848, files/test3.txt, files/test3.txt
22, Dinámico, 0, 256.836, 503844, files/test3.txt, files/test3.txt
